id,module,code,subtopic,type,archetype,difficulty,depth,reviewStatus,version,correctAnswers,stem
J-SPECAR-011,llm_inference,J,Speculative decoding / Acceptance rate and speedup,single,performance_diagnosis,4,research,agent_reviewed,1,C,"In a spec-decoded run with k = 5 proposals per step, the observed acceptance rate per proposed token is p = 0.7. The target forward costs ~10 ms; the draft forward costs ~2 ms per token. Which statement about expected speedup is correct?"
J-SPECDEC-010,llm_inference,J,Speculative decoding / Basic mechanism,single,concept_boundary,3,research,agent_reviewed,1,C,"Which description of speculative decoding for LLM inference is correct?"
J-SPECPROP-023,llm_inference,J,Speculative decoding properties / Correctness and scope,multiple,concept_boundary,4,research,agent_reviewed,2,B|D,"Select all correct statements about speculative decoding. (Choose all that apply.)"
J-TP-012,llm_inference,J,Tensor parallelism / Row-column sharding for MLP and Attention,single,systems_dataflow,4,systems,agent_reviewed,1,D,"In Megatron-LM-style tensor parallelism with TP degree T, the MLP block up projection W_up is column-parallel (sharded along output dim) and the MLP down projection W_down is row-parallel (sharded along input dim). Which characterization of the resulting dataflow is correct?"
J-TPOT-003,llm_inference,J,TPOT / Inter-token latency metric,single,precise_definition,2,systems,agent_reviewed,1,C,"Which definition of TPOT (Time Per Output Token, also called inter-token latency) is correct?"
J-TTFT-002,llm_inference,J,TTFT / Metric definition and diagnosis,single,performance_diagnosis,2,systems,agent_reviewed,1,C,"The latency budget for one request is broken down in the timeline below. Which choice correctly identifies TTFT and its dominant contributor for this request?"
J-TVL-027,llm_inference,J,Throughput vs latency trade-off / Batch-size lever,multiple,concept_boundary,3,systems,agent_reviewed,2,A|C,"Select all correct statements about the throughput vs latency trade-off in LLM decode serving. (Choose all that apply.)"
K-ABI-005,runtime_deploy,K,Dynamic library / ABI stability,single,precise_definition,3,systems,agent_reviewed,1,C,"An AOT-compiled artifact (e.g., AOTInductor .so, TensorRT plan loader, IREE HAL module) exposes an entry point that must be loaded by processes built with unknown compiler toolchains. Which ABI-boundary discipline is standard, and why?"
K-ALLOC-008,runtime_deploy,K,Memory allocator / caching pool,single,systems_dataflow,3,systems,agent_reviewed,1,C,"Deep-learning runtimes (PyTorch, TensorFlow, TVM) implement a caching memory allocator on the GPU rather than calling `cudaMalloc`/`cudaFree` for each tensor. Which reason is the strongest?"
K-AOT-004,runtime_deploy,K,AOT artifact vs JIT compilation,single,concept_boundary,2,systems,agent_reviewed,1,D,"Which statement most accurately contrasts an Ahead-of-Time (AOT) artifact (e.g., AOTInductor .so, TensorRT plan) with a JIT-compiled workflow (e.g., default torch.compile)?"
K-AOTI-022,runtime_deploy,K,AOTInductor artifact,single,concept_boundary,3,systems,agent_reviewed,1,A,"Which statement best describes what AOTInductor produces and how it differs from the default JIT torch.compile flow?"
K-AOTIRT-023,runtime_deploy,K,AOTInductor runtime characteristics,multiple,precise_definition,3,implementation,agent_reviewed,1,B|D,"Which statements about running an AOTInductor-compiled artifact are correct? (Select all that apply.)"
K-BOUND-001,runtime_deploy,K,Compiler / Runtime boundary,single,concept_boundary,2,textbook,agent_reviewed,1,A,"Which statement best characterizes the boundary between the compiler and the runtime in a typical ML compilation stack (e.g., IREE, TVM, XLA)?"
K-COLD-030,runtime_deploy,K,Cold start and compilation cache,multiple,systems_dataflow,3,systems,agent_reviewed,1,A|C|D,"Which statements about cold-start cost and compilation caches for compiled ML workloads are correct? (Select all that apply.)"
K-CROSS-028,runtime_deploy,K,Cross compilation,multiple,concept_boundary,3,systems,agent_reviewed,1,A|B|C,"Which statements about cross compilation for ML deployment are correct? (Select all that apply.)"
K-CUSTOM-012,runtime_deploy,K,Custom operator,single,precise_definition,3,implementation,agent_reviewed,1,D,"When you add a custom operator to a runtime such as ONNX Runtime, TensorRT, or PyTorch, which combination best describes the author's responsibilities?"
K-DISPATCH-002,runtime_deploy,K,Dispatcher / Executor semantics,single,precise_definition,2,implementation,agent_reviewed,1,B,"In a modern ML runtime such as PyTorch's ATen or an equivalent stack, what is the primary role of an operator dispatcher?"
K-EXTLIB-013,runtime_deploy,K,External library (cuBLAS / cuDNN / cuBLASLt),multiple,concept_boundary,3,systems,agent_reviewed,1,B|C,"Which statements about calling into external libraries (cuBLAS, cuDNN, cutlass) from an ML compiler stack are correct? (Select all that apply.)"
K-FALLBACK-011,runtime_deploy,K,CPU fallback,single,concept_boundary,3,systems,agent_reviewed,1,D,"A compiled GPU inference graph contains a single op with no GPU kernel; the runtime supports a CPU fallback for that op. Which description most accurately captures what happens at execution time?"
K-HET-029,runtime_deploy,K,Heterogeneous execution,multiple,systems_dataflow,4,systems,agent_reviewed,1,A|B,"Which statements about heterogeneous execution (a single model spanning CPU + GPU or CPU + NPU) are correct? (Select all that apply.)"
K-IREE-025,runtime_deploy,K,IREE: compiler / runtime separation,single,concept_boundary,3,systems,agent_reviewed,1,B,"Which statement best captures IREE's architecture?"
K-ONNX-014,runtime_deploy,K,ONNX: interchange format vs runtime,single,concept_boundary,2,textbook,agent_reviewed,1,B,"Which statement most accurately describes ONNX's role in the deployment stack?"
K-ONNXSHAPE-016,runtime_deploy,K,ONNX shape inference,multiple,concept_boundary,3,implementation,agent_reviewed,1,A|C,"Which statements about ONNX shape inference are correct? (Select all that apply.)"
K-ONNXVER-017,runtime_deploy,K,ONNX IR version vs opset version,single,concept_boundary,3,implementation,agent_reviewed,1,B,"A user tries to load an ONNX file and gets an error about unsupported version. Which distinction between the ONNX **IR version** and the **opset version** best explains the diagnostic they should perform?"
K-OPSET-015,runtime_deploy,K,ONNX opset version,single,precise_definition,3,systems,agent_reviewed,1,C,"An ONNX model advertises `opset_import: [{domain: """", version: 17}]` in its metadata. What does the opset version encode, and what compatibility guarantee follows?"
K-PKG-027,runtime_deploy,K,Model packaging and serialization,single,precise_definition,2,systems,agent_reviewed,1,C,"Which is the most complete description of what a well-packaged inference model artifact typically contains?"
K-PLACE-007,runtime_deploy,K,Device placement,multiple,systems_dataflow,3,systems,agent_reviewed,1,A|B|D,"A model graph has some ops with only a CPU implementation and others with only a GPU implementation. Which of the following statements about device placement are correct? (Select all that apply.)"
K-REGISTRY-006,runtime_deploy,K,Kernel registry,single,precise_definition,2,implementation,agent_reviewed,1,A,"In an ML runtime, the 'kernel registry' is best described as which of the following?"
K-SHAPE-026,runtime_deploy,K,Shape runtime and dynamic shapes,multiple,precise_definition,3,systems,agent_reviewed,1,B|C|D,"Which statements about how modern ML runtimes handle dynamic shapes are correct? (Select all that apply.)"
K-STHLO-018,runtime_deploy,K,StableHLO: portability layer,single,concept_boundary,3,systems,agent_reviewed,1,C,"How is StableHLO positioned in the OpenXLA / IREE ecosystem?"
K-STREAM-009,runtime_deploy,K,CUDA stream / event,single,systems_dataflow,3,systems,agent_reviewed,1,C,"Which statement most accurately describes CUDA streams and events in the context of an ML runtime that overlaps kernel execution with data transfers?"
K-SYNC-010,runtime_deploy,K,Host/device synchronization,multiple,systems_dataflow,3,implementation,agent_reviewed,1,B|C,"Which statements about host/device synchronization in a CUDA runtime are correct? (Select all that apply.)"
K-TRT-019,runtime_deploy,K,TensorRT: builder / engine / plan file,single,precise_definition,2,systems,agent_reviewed,1,D,"In the TensorRT workflow, which sequence best describes the roles of the builder, engine and runtime?"
K-TRTBUILD-021,runtime_deploy,K,TensorRT build cost vs runtime cost,single,systems_dataflow,3,systems,agent_reviewed,1,A,"A team benchmarks their model as follows: 'TensorRT 8 min, PyTorch eager 0.2 s'. What is the most likely source of confusion in this comparison?"
K-TRTPLAN-020,runtime_deploy,K,TensorRT engine portability,multiple,concept_boundary,4,systems,agent_reviewed,1,A|C|D,"Which statements about the portability of a serialized TensorRT engine (plan file) are correct? (Select all that apply.)"
K-TVMRT-024,runtime_deploy,K,TVM Relax VM runtime,single,precise_definition,3,implementation,agent_reviewed,1,A,"In TVM's Unity stack, what is the Relax VM (`tvm.relax.VirtualMachine`) primarily responsible for?"
K-VM-003,runtime_deploy,K,Virtual Machine runtime (TVM Relax VM / IREE VM),single,concept_boundary,3,systems,agent_reviewed,1,D,"TVM Relax and IREE both ship 'virtual machine' style runtimes that interpret compiled bytecode rather than emitting a single monolithic native function. Which motivation best explains this design?"
L-ACCREG-014,profiling_debug,L,Accuracy regression triage,single,systems_dataflow,3,systems,agent_reviewed,1,C,"A model that previously achieved 78.5% accuracy on the validation set now reports 76.2% after a joint change (new PyTorch version, new torch.compile mode, new BF16 mixed-precision recipe, retrained weights). What is the most defensible triage plan?"
L-ASYNC-007,profiling_debug,L,Async timing pitfall in benchmark code,single,code_implementation,3,implementation,agent_reviewed,1,B,"The benchmark below prints `per-iter mean: 0.041 ms`, but the model is a 4096×4096 FP16 matmul that could not possibly run in 41 µs on the target GPU. Which change is required to make the measurement meaningful?"
L-BREAKLOG-027,profiling_debug,L,Graph break and recompile log diagnosis,multiple,performance_diagnosis,4,implementation,agent_reviewed,1,A|C|D,"The following TORCH_LOGS output was captured for a torch.compile'd function processing a variable-length batch. Which conclusions are correct? (Select all that apply.)"
L-CACHE-025,profiling_debug,L,Cache hit-rate diagnosis,single,performance_diagnosis,3,systems,agent_reviewed,1,D,"Two elementwise FP32 kernels have identical implementations except for input size. Nsight Compute reports the following. Which conclusion is best supported?"
L-COMPTIME-026,profiling_debug,L,Compile time as a benchmark axis,multiple,concept_boundary,3,systems,agent_reviewed,1,A|C,"Which statements about compile time in ML performance benchmarks are correct? (Select all that apply.)"
L-CPUEVT-006,profiling_debug,L,CUDA Event vs CPU Timer: single-kernel timing,single,performance_diagnosis,3,implementation,agent_reviewed,1,B,"You want to time a single small CUDA kernel (expected duration ~30 µs) that runs on a non-default stream in the middle of a larger workload. Which measurement approach is most accurate, and why?"
L-DETERM-017,profiling_debug,L,Non-determinism in GPU computation,multiple,concept_boundary,3,systems,agent_reviewed,2,B|D,"Which statements about non-determinism on GPU ML workloads are correct? (Select all that apply.)"
L-DIFFTEST-010,profiling_debug,L,Differential testing,multiple,precise_definition,3,implementation,agent_reviewed,1,C|D,"Which statements about differential testing (as applied to kernel/compiler correctness) are correct? (Select all that apply.)"
L-DYNREG-013,profiling_debug,L,Dynamic shape regression detection,multiple,performance_diagnosis,4,systems,agent_reviewed,2,A|C|D,"A torch.compile-wrapped inference service handles requests of varying seq_len. In production, latency has become erratic. The following profiler output is captured. Which conclusions are supported? (Select all that apply.)"
L-E2E-020,profiling_debug,L,End-to-end vs microbenchmark,single,concept_boundary,3,systems,agent_reviewed,1,A,"A team reports a 4.7× speedup on a fused LayerNorm+bias microbenchmark and concludes the end-to-end model inference will speed up by 4.7×. Which critique is most accurate?"
L-GENCODE-029,profiling_debug,L,Generated Triton code inspection,multiple,precise_definition,3,implementation,agent_reviewed,1,A|C,"Which statements about inspecting the generated Triton code from TorchInductor are correct? (Select all that apply.)"
L-GOLDEN-009,profiling_debug,L,Golden test design,single,code_implementation,3,implementation,agent_reviewed,1,C,"You are writing a golden test for a new fused Triton `LayerNorm(x) * gamma + beta` kernel. Which combination of design choices best matches golden-test discipline?"
L-IRDUMP-028,profiling_debug,L,IR dump interpretation,single,code_implementation,3,implementation,agent_reviewed,1,D,"You dump the TorchInductor IR (via `TORCH_COMPILE_DEBUG=1` or `torch._inductor.config.debug = True`) for a compiled function. Which statement most accurately describes what the dumps reveal for debugging?"
L-LAUNCH-001,profiling_debug,L,Launch overhead / Nsight Systems timeline diagnosis,single,performance_diagnosis,3,systems,agent_reviewed,1,A,"A user profiles a training step with Nsight Systems and observes the timeline data shown. Which diagnosis and mitigation set is most appropriate?"
L-NAN-015,profiling_debug,L,NaN / Inf detection and root-cause analysis,single,performance_diagnosis,3,systems,agent_reviewed,1,B,"In mid-training a 7B Transformer, loss becomes NaN at step 4213 after being stable for hundreds of prior steps. Activation-hook profiling records per-layer max-abs statistics as shown. Which diagnosis is best supported?"
L-NCU-004,profiling_debug,L,Nsight Compute / Memory-bound diagnosis,single,performance_diagnosis,3,systems,agent_reviewed,1,C,"Nsight Compute reports the following metrics for an FP32 elementwise kernel `out[i] = sqrt(in[i])` on A100. Which is the best-supported diagnosis and mitigation?"
L-NOISE-018,profiling_debug,L,Performance noise and reporting statistics,single,performance_diagnosis,2,implementation,agent_reviewed,1,D,"Given the following 20 warmed-up per-iter latencies of the same kernel, which single number is the most defensible headline for a report and why?"
L-OCC-022,profiling_debug,L,Occupancy diagnosis and its limits,single,performance_diagnosis,3,systems,agent_reviewed,1,B,"Nsight Compute reports the following metrics for a compute-heavy FP16 GEMM kernel on A100. Which diagnosis best matches the data?"
L-PCTL-019,profiling_debug,L,Percentile / variance reporting,single,formula_performance,3,systems,agent_reviewed,1,D,"A team claims a service's p99 latency is 3.4 ms based on a benchmark of 100 samples. What is the correct critique of this claim, purely from a statistical standpoint?"
L-PROF-030,profiling_debug,L,PyTorch Profiler vs Nsight Systems: choosing the right tool,multiple,concept_boundary,3,systems,agent_reviewed,1,A|C|D,"Which statements about the split between PyTorch Profiler, Nsight Systems, and Nsight Compute are correct? (Select all that apply.)"
L-RACE-016,profiling_debug,L,Race condition in a CUDA kernel,single,code_implementation,4,implementation,agent_reviewed,1,C,"A CUDA reduction kernel produces slightly different outputs across runs with the same input (differences beyond floating-point tolerance and inconsistent across GPU model). The relevant kernel snippet is shown. What is the root cause?"
L-REGP-024,profiling_debug,L,Register pressure diagnosis,single,performance_diagnosis,3,implementation,agent_reviewed,1,C,"A custom CUDA kernel's Nsight Compute report and compiler output are shown. Which mitigation is most directly indicated?"
L-ROOFLINE-021,profiling_debug,L,Roofline analysis of a memory-bound kernel,single,formula_performance,3,implementation,agent_reviewed,2,D,"An FP32 elementwise kernel `out[i] = 3.0f * in[i] + 2.0f` runs on A100 (peak FP32 = 19.5 TFLOP/s, peak HBM = 2.0 TB/s). It reads 64 MB, writes 64 MB, and measures 40 ms. What is the arithmetic intensity and what does the roofline analysis say?"
L-SHAPECOV-012,profiling_debug,L,Shape coverage in testing,single,systems_dataflow,3,systems,agent_reviewed,1,C,"You are writing shape-coverage tests for a fused pointwise kernel with a compile-time tile size of 128. Which shape set is most likely to catch bugs before production?"
L-STREAM-008,profiling_debug,L,Multi-stream timing pitfall with CUDA events,single,performance_diagnosis,4,implementation,agent_reviewed,1,A,"A user times a kernel on stream `s1` using events but sees inconsistent numbers depending on what runs concurrently on `s2`. Which explanation best matches the reported profile data below?"
L-TIMING-002,profiling_debug,L,CUDA async timing / CPU-timer trap,single,performance_diagnosis,2,implementation,agent_reviewed,1,A,"A user times a matmul on CUDA two different ways. Attempt 1 reports 0.008 ms per iteration; Attempt 2 reports 3.412 ms per iteration. Which measurement reflects actual GPU execution time and what explains the discrepancy?"
L-TOL-003,profiling_debug,L,Numerical tolerance / Golden test for FP16 GEMM,single,performance_diagnosis,2,implementation,agent_reviewed,1,C,"A custom FP16 matmul kernel using FP32 accumulators is compared against `x @ w` on FP16 tensors with `K = 1024`. The following tolerance check fails:  `torch.testing.assert_close(out_ref, out_test, atol=1e-5, rtol=1e-6)`  What is the most likely reason and what is a correct fix?"
L-TOL2-011,profiling_debug,L,BF16 tolerance and accumulation order,single,code_implementation,3,implementation,agent_reviewed,1,B,"You compare a custom BF16 GEMM+bias kernel (with FP32 accumulator) against a reference `x @ w + b` cast to BF16 for `M=2048, K=4096, N=4096`. The naive check `torch.testing.assert_close(out_ref, out_test, atol=1e-3, rtol=1e-3)` fails on some rows. What is the most principled adjustment?"
L-WARMUP-005,profiling_debug,L,Benchmark warmup / First-run cost,single,performance_diagnosis,2,implementation,agent_reviewed,1,B,"A user benchmarks a matmul with CUDA events. The first single-run timing is 43.2 ms, but a subsequent 100-run mean is 3.4 ms per iteration. Which explanation is best supported and what is the correct benchmarking practice?"
L-WARPSTALL-023,profiling_debug,L,Warp stall reason interpretation,multiple,performance_diagnosis,4,systems,agent_reviewed,1,B|D,"Nsight Compute reports the following warp stall breakdown for a custom kernel. Which conclusions and next steps are correct? (Select all that apply.)"
M-A2A-004,distributed,M,All-to-All / MoE dispatch,single,concept_boundary,3,systems,agent_reviewed,1,D,"An expert-parallel Mixture-of-Experts layer places each expert on a distinct rank. During the forward pass, every rank must send each of its tokens to the rank that owns the routed expert, and later return the transformed token to the origin rank. Which collective correctly describes this dispatch/combine pattern and its semantics?"
M-AR-001,distributed,M,AllReduce vs AllGather semantics,single,concept_boundary,3,textbook,agent_reviewed,1,B,"N ranks each hold a tensor T_i of identical shape S. After the collective, each rank must observe a specific result. Which statement correctly distinguishes AllReduce (sum) from AllGather along a new leading axis?"
M-BOUNDARY-014,distributed,M,Compiler vs distributed runtime boundary,multiple,concept_boundary,4,systems,agent_reviewed,1,A|B|C,"Which THREE of the following statements about the division of responsibilities between an SPMD-style compiler (e.g. XLA + GSPMD emitting StableHLO) and a distributed runtime (e.g. NCCL) are correct?"
M-BUCKET-006,distributed,M,Gradient bucketing motivation and trade-off,single,systems_dataflow,3,systems,agent_reviewed,1,D,"A model has ~2000 parameter tensors, most of them small (≤ 64 KB). A data-parallel runtime issues a separate AllReduce for each and observes that the collective phase is bottlenecked. Which best explains why grouping gradients into ~25 MB buckets improves performance, and what the primary trade-off is?"
M-COST-002,distributed,M,Ring-AllReduce cost model,single,formula_performance,3,implementation,agent_reviewed,1,C,"A tensor of S bytes is AllReduce-summed over N ranks via the ring algorithm (ReduceScatter + AllGather), on a ring where each neighbor link has effective bandwidth BW. Ignoring the fixed latency term, which expression best approximates the per-rank bandwidth-limited time?"
M-COSTAG-011,distributed,M,AllGather / ReduceScatter / AllReduce cost relationships,multiple,formula_performance,4,implementation,agent_reviewed,1,A|C|D,"For a total payload of S bytes on N ranks arranged as a ring, ignoring the latency term α, which THREE of the following statements about per-rank bandwidth cost are correct?"
M-COSTMODEL-010,distributed,M,α + βS communication cost model,single,formula_performance,3,implementation,agent_reviewed,1,C,"A collective has an effective point-to-point cost model T(S) = α + β·S with α = 10 μs and effective bandwidth 10 GB/s (β = 100 ps/byte). Consider two payloads: S1 = 1 KB and S2 = 10 MB. Which statement is correct?"
M-GSPMD-012,distributed,M,GSPMD sharding propagation,single,paper_design_intent,4,research,agent_reviewed,1,D,"The GSPMD paper describes a sharding-propagation pass that turns a partially-annotated graph into a fully sharded one. What is the core design intent of propagation, as argued by the paper?"
M-GSPMD-013,distributed,M,GSPMD annotations as hints,single,paper_design_intent,4,research,agent_reviewed,1,A,"The GSPMD paper describes user sharding annotations as 'hints'. What is the design rationale for this choice, according to the paper?"
M-MESH-008,distributed,M,Device Mesh logical vs physical,single,concept_boundary,3,systems,agent_reviewed,1,A,"In GSPMD / XLA-style SPMD, a job runs on 32 GPUs organized as a Device Mesh of shape [8, 4] with named axes ('data', 'model'). Which statement about the Mesh abstraction is correct?"
M-OVERLAP-005,distributed,M,Communication/computation overlap preconditions,multiple,systems_dataflow,3,systems,agent_reviewed,1,B|C,"A data-parallel training runtime wants to overlap gradient AllReduce with the backward compute of earlier layers. Which two conditions are together sufficient for the accelerator scheduler to actually run them concurrently? (Select exactly TWO.)"
M-PIPE-015,distributed,M,Pipeline parallel bubble and microbatching,single,systems_dataflow,4,systems,agent_reviewed,1,B,"A model is split across P=8 pipeline stages, one per GPU. A training step consists of M microbatches processed in a GPipe-style schedule. Which statement about the pipeline bubble is correct?"
M-RS-003,distributed,M,ReduceScatter vs AllReduce,single,concept_boundary,3,textbook,agent_reviewed,1,D,"Given N ranks each holding a tensor of shape S, which statement about ReduceScatter is correct?"
M-SHARD-009,distributed,M,Reshard collectives between sharding specs,multiple,systems_dataflow,4,systems,agent_reviewed,1,C|D,"A tensor T of shape [D0, D1] lives on an N-device 1-D mesh. Consider the following reshard requests. Which TWO of the following mappings between reshard requests and required collectives are correct?"
M-SPMD-007,distributed,M,SPMD vs MPMD / manual placement,multiple,concept_boundary,4,research,agent_reviewed,1,B|C|D,"Consider GSPMD-style SPMD partitioning versus manual/MPMD-style parallelization for a large model. Which THREE of the following statements are correct?"
N-ANSOR-003,paper_design,N,Ansor task scheduler design intent,multiple,paper_design_intent,4,research,agent_reviewed,1,A|B,"The Ansor paper introduces a 'task scheduler' that allocates autotuning budget across the subgraphs of a full model. Which TWO of the following statements correctly describe the task scheduler's design intent, as argued in the paper?"
N-FLASH-006,paper_design,N,FlashAttention: IO-awareness, exactness, scope of speedup,multiple,paper_design_intent,4,research,agent_reviewed,1,A|C|D,"Which THREE of the following statements about FlashAttention (v1) are correct, per the paper?"
N-GSPMD-008,paper_design,N,Peak vs geomean; paper-scope discipline,multiple,concept_boundary,4,research,agent_reviewed,1,B|C,"A colleague summarizes GSPMD as 'partitioning gives 2× speedup end-to-end', citing a peak result from one model in the paper. Which TWO statements about interpreting such paper speedups are correct?"
N-HALIDE-001,paper_design,N,Halide: algorithm/schedule separation,single,paper_design_intent,4,research,agent_reviewed,1,C,"The Halide paper is best known for separating the algorithm (what to compute) from the schedule (how to compute). Which statement best captures the design intent argued in the paper?"
N-MLIR-004,paper_design,N,MLIR: multi-level lowering rationale,single,paper_design_intent,3,research,agent_reviewed,1,C,"The MLIR paper motivates a design with many co-existing dialects at different abstraction levels rather than a single universal IR. Which statement best captures the design intent argued in the paper?"
N-PYT2-009,paper_design,N,End-to-end vs kernel-level speedup interpretation,single,concept_boundary,3,research,agent_reviewed,1,C,"The PyTorch 2 paper reports end-to-end speedups under `torch.compile` on TorchBench-style benchmarks. A reader sees an Inductor-generated Triton kernel that is 3× faster than the eager kernel and infers 'the whole model runs 3× faster'. Which statement most accurately characterizes the reasoning error?"
N-QUANT-010,paper_design,N,Scope limits of single-paper quantization claims,multiple,concept_boundary,4,research,agent_reviewed,1,A|C|D,"A colleague summarizes recent quantization work by combining results from SmoothQuant, GPTQ and AWQ into universal claims. Which THREE of the following statements about interpreting these papers are correct?"
N-TRITON-005,paper_design,N,Triton: tile-level IR abstraction,single,paper_design_intent,3,research,agent_reviewed,1,D,"The Triton paper positions its programming abstraction at the 'tile' (block-of-elements) level rather than at the CUDA thread level. What is the primary design intent argued in the paper?"
N-TVM-002,paper_design,N,TVM: real measurement vs analytical cost model,single,paper_design_intent,4,research,agent_reviewed,1,B,"TVM's schedule search relies on on-device measurement (feeding a learned cost model) rather than a pure analytical performance model. Which statement best captures the design rationale argued in the TVM paper?"
N-VLLM-007,paper_design,N,vLLM PagedAttention: motivation,single,paper_design_intent,3,research,agent_reviewed,1,A,"The vLLM paper introduces PagedAttention. What problem, as stated in the paper, is PagedAttention primarily designed to solve?"
